Latitude,Longitude
34.5873598,-111.88736609999998
33.4867136,-111.8181757
33.44896,-112.09486000000001
35.1714907,-111.6617636
33.46234157,-112.16675959999999
33.2746619,-111.2263103
33.50238735,-112.11308030000001
33.44722333,-112.08811000000001
32.5783578,-110.91466709999999
36.002645799999996,-114.7226592
33.2495148,-111.94377949999999
34.9769539,-114.5979492
32.6563774,-114.5212531
34.729843,-114.3129543
33.46173167,-112.26934170000001
34.302817499999996,-110.9902689
33.421344899999994,-111.63632460000001
33.5935817,-111.59360490000002
33.550541100000004,-112.2674548
34.131549,-112.1499183
32.0645808,-110.9931394
33.44775833,-112.0837433
33.44748833,-112.090345
32.3679733,-111.9882
33.44727167,-112.08585500000001
33.44672,-112.09933000000001
33.44730667,-112.08873500000001
33.44683333,-112.0859217
33.48001297,-112.8598365
34.66348167,-110.9940983
33.42494833,-112.0477717
32.942747499999996,-112.7445281
33.56474,-112.25558329999998
32.54972167,-111.30284170000002
33.447309999999995,-112.09033500000001
33.368604100000006,-111.4796321
32.667458399999994,-114.3973223
35.2156539,-111.5491835
32.23252998,-110.9831499
33.43358576,-111.8911538
33.44897667,-112.1006683
33.44881333,-112.0390583
35.24341939999999,-113.98529690000001
33.450325,-112.0981767
33.44019667,-112.0913733
33.55734667,-113.274505
31.9636772,-110.4545877
33.44690167,-112.088145
33.44675833,-112.08704329999999
34.54543448,-112.17955900000001
33.447195,-112.100895
33.44942667,-112.1022817
33.9132807,-112.14563829999999
33.44898167,-112.1022517
32.8352892,-111.71693400000001
31.968145,-110.98933670000001
33.44917667,-112.10130670000001
33.1277441,-111.84980870000001
33.28380833,-111.63505330000001
33.42392333,-112.04853329999999
32.78,-111.62
33.5808792,-111.6238169
33.64752667,-112.2188283
33.64894667,-112.3649267
33.386600699999995,-111.5185932
33.423905,-112.04861170000001
33.45994667,-112.30128329999998
32.0936125,-110.9931336
32.181940000000004,-110.95695
35.17078833,-113.5199767
32.98570721,-112.048001
33.44710754,-112.082532
33.44746833,-112.09035829999999
33.44699014,-112.0957244
32.11897333,-110.865775
33.46662584,-112.0232061
32.5901779,-111.33733799999999
33.42391333,-112.04855500000001
35.27282167,-109.2657467
33.07738188,-112.04064840000002
33.47681301,-112.1170865
31.99589023,-110.61790800000001
33.87001559,-112.1462446
33.44802167,-112.11024499999999
33.44640167,-112.0956267
33.6269164,-111.5607114
33.44795833,-112.0881233
33.66864977,-112.0828679
32.6272884,-114.52137340000002
33.6368228,-111.54851880000001
35.1738795,-111.66848470000001
35.1342366,-111.68501459999999
33.4615984,-112.09709029999999
33.8648715,-112.63452020000001
33.3857298,-111.91641499999999
33.6534672,-114.2837392
33.44715667,-112.08754170000002
31.9843208,-110.55357190000001
33.4345687,-112.6552327
33.522936,-112.2688987
33.63730436,-111.54486979999999
34.36253902,-112.17452469999999
33.449465000000004,-112.09817
32.8349168,-111.6860803
32.240444399999994,-110.9854445
33.44736667,-112.09163999999998
35.22650667,-114.3120733
33.948552,-111.4215743
35.25828833,-112.19413
34.48115667,-114.3382633
33.44823833,-112.0832183
33.3483844,-112.6242643
33.671693,-112.0004164
33.59298355,-112.1165737
34.5654843,-111.8784337
32.236145,-110.9848733
32.670363300000005,-114.44836140000001
35.218565000000005,-112.49830829999999
33.81656833,-111.4820683
33.44744333,-112.0885233
33.44920281,-112.1001148
31.859375899999996,-110.9920909
35.234555900000004,-113.21223959999999
34.845735100000006,-111.85562420000001
33.8373294,-111.4709403
33.44696667,-112.0924267
33.42164945,-111.97846580000001
35.1832073,-111.702845
34.5873713,-111.878892
33.58486698,-113.459906
33.3327484,-111.0298029
33.44084833,-112.0888817
32.1869187,-110.968124
31.3464985,-110.96478940000002
32.17822833,-110.92496670000001
32.1710421,-109.9580166
33.44738667,-112.08811499999999
35.16138894,-111.30534109999998
33.44921437,-112.09821059999999
34.207036200000005,-112.80148009999999
33.669270000000004,-112.2581267
33.3378764,-111.4422753
32.8799,-111.69056499999999
32.682189199999996,-111.44504840000002
33.44734167,-112.089785
35.02582720000001,-110.68265929999998
35.188100399999996,-114.4497193
31.451092,-109.93171799999999
33.44506,-112.07548
33.66872,-112.2514683
35.188902500000005,-111.625891
33.4627984,-112.2150521
33.44816932,-112.08862679999999
33.47519302,-112.03842009999998
33.7268918,-112.12055990000002
33.464484999999996,-112.2373983
33.56609086,-111.89029109999998
33.44842167,-112.0837317
33.626395,-112.3345425
32.68971545,-114.58135349999999
33.3485162,-111.45421
34.6763975,-111.9723873
33.4288735,-112.60484679999999
33.46258794,-112.47710579999999
33.4962935,-112.11287079999998
32.6555065,-111.40450020000002
33.448135,-112.085255
33.4491705,-112.1046804
32.9056828,-112.0493412
33.698565,-112.1152183
35.2217559,-114.12645079999999
33.57396421,-113.3842462
33.447175,-112.08520829999999
33.39347667,-111.5114333
33.67216667,-112.02913500000001
32.6703977,-114.4657048
32.89636667,-111.6865483
32.96369124,-112.0477058
34.642105900000004,-112.3066337
33.36691375,-111.64412469999999
33.44816497,-112.0914241
33.45739167,-112.51780330000001
32.900929999999995,-112.049655
32.222795,-110.9699033
33.44852667,-112.08501000000001
33.004260200000004,-111.4490992
32.82938674,-112.00777509999999
33.44867167,-112.0986517
33.4298586,-112.1084053
35.218507200000005,-114.14458490000001
33.5620404,-112.2571416
33.44701571,-112.09354520000001
33.44853,-112.0853267
32.221484999999994,-110.97953829999999
34.1432087,-111.32320890000001
35.2158831,-111.58383590000001
33.77,-112.13
32.1815902,-110.95252240000002
33.21859455,-111.921745
33.447334999999995,-112.0880717
33.4066599,-112.62695719999999
33.6682496,-112.172573
35.1071242,-111.01158290000001
33.741158399999996,-112.1235737
32.12719333,-110.87617
33.47984167,-112.0417
33.6563607,-111.9172344
35.5447838,-114.3626756
32.77419272,-113.600624
33.28309995,-111.82606709999999
33.407708500000005,-111.6401806
33.76657833,-112.12837169999999
33.44774833,-112.0837317
33.443783,-112.5573
33.4333426,-111.8875953
33.579609999999995,-112.2989517
33.447115000000004,-112.1077283
32.17667679,-110.942412
33.437106899999996,-111.8708477
33.3777428,-112.6265733
33.69864333,-112.34583500000001
33.44711167,-112.08794329999999
32.13273167,-110.99034499999999
34.11883333,-112.14686499999999
33.63219311,-111.5522663
33.696740000000005,-112.36050829999999
33.40785253,-111.537582
33.6259481,-111.56088329999999
34.39143120000001,-112.22143490000002
33.54067,-112.0963983
33.447070000000004,-112.08811899999999
33.44928833,-112.094995
33.448904999999996,-112.0839467
33.44713167,-112.0870817
33.65480757,-111.9774277
33.44795167,-112.08376000000001
33.02819167,-111.77093
33.667882899999995,-112.20722549999999
33.582489200000005,-112.11710500000001
33.55112667,-112.26515
33.9948985,-112.1370554
33.44921833,-112.0987717
33.45994167,-112.0687283
35.24515167,-112.2139383
33.645405700000005,-111.5342006
33.29160157,-111.99222320000001
34.6297186,-112.4282841
33.45900333,-111.83930670000001
32.17928992,-110.9867169
34.9901205,-114.1382136
33.44699238,-112.0998813
35.19230698,-111.6228125
33.3579012,-111.46760570000001
33.49277,-112.114805
33.4641563,-112.7890527
33.44812833,-112.0852233
33.44719167,-112.08652
33.4732376,-111.88859790000001
33.50057667,-111.78702
33.37752333,-112.62547830000001
32.2599479,-109.8491432
33.44704071,-112.09142250000001
35.157669,-111.2909
33.67007,-112.03053999999999
35.1614635,-111.67520549999999
33.47397,-112.1070067
32.13534333,-110.9339817
32.1658511,-110.92385159999998
33.6565899,-111.9172114
32.358105,-109.6827033
33.44868333,-112.08363500000002
32.1795448,-110.9854445
32.27704926,-111.0155553
33.44696114,-112.10774140000001
33.386497600000006,-111.7087866
33.41147833,-112.00744669999999
33.44671167,-112.08363829999999
33.447309999999995,-112.09451170000001
35.22004032,-114.1255544
34.63245983,-112.35502759999999
33.2591348,-111.28908929999999
33.44845667,-112.08369669999999
33.0067411,-111.7561702
32.88006167,-111.690425
33.7696287,-112.12958400000001
33.44704071,-112.09142250000001
31.43426495,-110.9653744
34.87591845,-113.64637309999999
33.550541100000004,-112.2674548
34.72127576,-111.9976102
33.35175333,-111.45783829999999
32.1818423,-110.9522932
33.433577500000006,-111.8875494
33.386738199999996,-111.63963059999999
33.3777428,-112.6265733
34.8119822,-111.9064628
33.9132807,-112.1452716
34.9904242,-114.5979664
33.44798833,-112.08371000000001
33.44719333,-112.10089170000002
33.44978833,-112.09835829999999
33.44857667,-112.0837233
32.915434600000005,-112.93036699999999
33.229192,-111.9854564
35.2162,-111.54841499999999
32.879875,-111.75879170000002
33.61892473,-111.89067460000001
32.2469962,-109.13402099999999
35.17847307,-109.4643122
33.44890333,-112.09714
34.83124604,-114.1456034
32.9927781,-112.04802920000002
33.744097700000005,-112.4855627
35.188278000000004,-109.44277279999999
35.2548041,-113.9743993
32.13356167,-110.98946000000001
33.44695667,-112.08641170000001
33.44827833,-112.08386499999999
33.448165,-112.08323670000001
33.44710754,-112.082532
32.42454867,-112.1558138
33.57963833,-112.29899999999999
34.1046715,-112.14346680000001
33.66737832,-112.20269340000002
32.25910167,-110.9999767
33.44731667,-112.09031499999999
32.13500333,-110.93385500000001
33.274318199999996,-111.9625324
32.13550833,-110.9339217
35.6940966,-114.47164070000001
33.539781,-112.11242390000001
33.5375407,-112.26959769999999
32.13465553,-110.9859364
33.64901893,-112.23308770000001
33.44798333,-112.083725
35.19229521,-111.6228216
32.99963415,-111.750009
33.3164649,-111.9723987
32.31226167,-110.97888
33.5620404,-112.2571416
33.473884999999996,-112.106955
34.16,-112.84
35.28264167,-109.21413500000001
34.39180641,-112.0826267
34.0801718,-112.141026
33.44704071,-112.09142250000001
32.0917963,-110.8215672
33.45212667,-111.9699483
32.23471167,-110.9447483
33.42391167,-112.04850829999998
33.64753167,-112.2188267
31.82711167,-111.00018999999999
33.44858333,-112.093075
33.4962935,-112.1130771
33.84152667,-112.1436217
34.78631370000001,-111.92141699999999
31.923218,-110.34098700000001
33.2929221,-111.9499674
35.199625,-111.64693999999999
32.1173445,-110.8627686
33.7984141,-112.13530209999999
32.22240167,-109.8734183
33.4105904,-110.84592930000001
33.29103833,-112.0230467
33.44780167,-112.09044329999999
35.2026821,-111.41013810000001
32.438165000000005,-111.202285
33.56579667,-112.3238067
33.44704702,-112.090924
33.58100167,-111.62220500000001
35.435320000000004,-111.56695829999998
35.18680333,-111.6421017
33.636120399999996,-112.4182706
32.07063881,-110.9928588
33.53511593,-112.0416378
32.83521692,-111.68393540000001
34.22303977,-112.1128539
34.222993,-112.1128135
34.75402561,-114.21837350000001
33.6380148,-112.1149905
33.60359667,-111.584345
32.17436244,-109.9526243
33.565375,-112.31100330000001
32.15562091,-110.909244
32.70271392,-111.47852549999999
32.70271392,-111.47852549999999
32.39401828,-111.1225025
35.21796167,-114.036275
33.3854548,-111.9337642
34.32558121,-111.1043795
32.670638399999994,-114.4140871
35.27086144,-113.9591003
31.4340923,-110.96535659999999
31.431784999999998,-110.96291670000001
33.66978501,-112.09649209999999
33.40664136,-111.970331
35.19541724,-113.8578112
33.48102239,-111.74898929999999
33.2974656,-111.3924852
31.90684728,-110.985446
35.72082833,-114.4856398
34.78636744,-111.9213855
32.942747499999996,-112.7445281
35.19243775,-111.72789309999999
33.18439146,-112.000219
32.62230333,-110.7933033
33.2251928,-111.9249865
32.72368278,-111.51400919999999
33.38708138,-111.6153965
33.4604034,-112.772328
35.20817704,-111.5180254
36.91499167,-113.840415
33.4269885,-112.6218521
31.434149600000005,-110.96571189999999
33.44429333,-112.55506170000001
32.38939074,-111.11820990000001
34.9085485,-110.22398359999998
32.5727603,-111.3228051
33.66767688,-112.21723829999999
35.08898589,-113.66555679999999
34.33981833,-112.1187633
31.96291758,-110.4014747
32.70526116,-114.61015330000001
33.2871787,-111.37831259999999
33.6115153,-112.11680700000001
33.49580935,-112.92928959999999
33.2862764,-111.8351615
33.6264322,-111.5607973
34.7300206,-114.29541599999999
33.747023799999994,-112.4893132
33.6405069,-112.1157241
33.875196200000005,-112.64703940000001
35.18852333,-111.62652
35.21314118,-114.1128757
33.43895833,-112.5745767
33.49397587,-112.263279
34.93581337,-110.1308882
32.6764481,-114.53228829999999
33.45735067,-112.33952690000001
33.4156274,-111.9782939
33.32773339,-111.7224348
33.26895667,-112.63389
31.3617392,-109.67466609999998
34.34259293,-112.13846310000001
33.25208255,-111.9636331
34.793321,-114.1622721
33.87109183,-112.146372
32.26914248,-111.00896270000001
31.73100644,-111.05600179999999
31.9668628,-110.3367876
34.16550296,-111.33281240000001
33.4364512,-111.9099601
34.5743881,-111.8870567
33.2583212,-111.34217949999999
32.0176762,-110.7056007
33.50538946,-112.04322090000001
33.66931872,-112.3903263
31.554631099999998,-111.05057839999999
31.970896399999997,-110.4874869
33.38670303,-111.5961628
33.6768726,-114.0575558
31.96546219,-110.2660012
33.53903577,-112.4184942
33.40539333,-112.627075
33.34398167,-112.62400670000001
33.79841729,-112.13567809999999
31.434149600000005,-110.96571189999999
33.6415726,-112.23601090000001
33.603782700000004,-112.29384340000001
33.66967356,-112.1461007
35.83742309,-111.43649850000001
34.14440128,-112.14118810000001
